hate+offensive_count,non-hate_count,class,tweet
2,1,1,worldstarfunni ling ling talkin shit amp final understand https 2klonqhsi9
2,0,1,worldstarfunni see bitch nigga subtweet http eclojovwg7
3,0,1,wowsopunni freez bitch gonna steal heart http zloaj7tjy6
0,3,0,wyeisha davi idc still watch two amp half men well old one charli
3,0,1,xanaxdream know french inhal bad bitch
3,0,1,xanshawti much groupi bitch hard come across girl over social friend everyon
3,0,1,xanshawti eat pineappl want pussi still trash
3,0,1,xbl nexxx faggot post face get hot unfollow
3,0,1,xiixx soo much bitch take
3,0,1,xixmcmlxxxv make pussi sing 8220 mouthlikelicka aint mike got hoe dumb ass thought microphon http 8230
3,0,1,lexiisouniqu see nake white bitch 128064 128064 128064 128584
3,0,1,xclairemckx drink veuv cliquot eat marshmallow basic classi bitch
1,0,1,xdalovelytishai nigga broke hoe
3,0,1,xendaya attract amp think straight guy want friend bitch stupid
3,0,1,xianile three hoe get cute fuck school take ever wake fuck stand 8230
3,0,1,xicana susi scruffdaddi 8220 bitch lookin car know 8221 http bqiu9q7qjv
3,0,1,xnastyy bitch amp snitch
3,0,1,xndseanx go bitch come show band drop mosh room 8230
2,1,1,xtraxtralex disgust betray hurt amp pussi drier nigga skin winter time
3,0,1,xxminijokerxx vocatoast autocorrect bitch
3,0,1,yaaboijimmi hear hoe talk shit http jvx0phe6po
2,1,1,yaboylilb aint hoe get traphouseee http enstjlxb2h
3,0,1,yaboylilb ride pussi gym class butt scooter http 573pzsouc1
1,0,1,yaboylilb ride bitch homi consid singl nigga http dtjy9rhtdf
3,0,1,yaboylilb fuck look bitch swerv put heeli full gear glide past bitch
3,0,1,yaboylilb teacher eye paper bitch eye paper throw cash everywher
2,0,1,yaboytosh dad eye red son smoke weed dad dad lie cri faggot
3,0,1,ybetoot ufuckin right hoe tho lol
3,0,1,ybejeff ate pussi yeen think gone tell anybodi 128555 128555 http wgihekh5qb
3,0,1,ybkalo cuhcuhcuh bitch cant get ios8 selfi cuh 128514 128514 128514
2,1,1,yellitout louud 8220 latodd 8220 satisfi 8220 hawn24 femal love bum nigga jail bird 8221 8221 10071 65039 10071 65039 10071 65039 128553 128079 128079 128079 8221
3,0,1,switch fukin old bitch fukin new bitch 128513
3,0,1,youknowdobi nigga talk bitch day
3,0,1,yungraje nigga ever ask hit either 8220 jaybeetrendz bodi count matter yall treat bitch anyway 8230
3,0,1,yvngrvpvnzel sundi old school tho
3,0,1,yaboykip hope bitch catfish http 56jkqioep
3,0,1,yaboymj23 fav bitch nigga http y4yic38qw
3,0,1,yaboymj23 real nigga fav bitch nigga http c7wp1bluuk
3,0,1,yaboyroshi dodg hoe like http 9o31000rmeso
3,0,1,yaaboyshiki fuck peopl get atleast flappi bird got smoke fuckin squar
3,0,1,yaboyskeet real man gonna keep real bitch lmaooooo shut tellin women mind busi
3,0,1,yaboyskeet lmaoooooo itsmegrizz nympho stupid hose pussi weird bitch
3,0,1,yaboyskeet bitch slow lmaoooooo http opmdp5rglv
3,0,1,yahdontsay taecocki period dont stop noth sentenc boo let tast pussi bet tast like quarter http 8230
0,3,0,yahoofin two stock turn trash cash http mrmlxacoxx
0,3,0,yanke springtrain daili take look yanke 8217 outfield perhap 8217 deepest http rp3gz6mdbf via yankeeson 8230
1,2,0,yanke yanke jump first place tonight think
0,3,0,yanke yanke lineup red sox ellsburi jeter beltran soriano teixeira mccann solart ichiro robert 8230
0,3,0,yanke yanke win final score
0,3,0,yanke yanke win walkoff singl derek jeter farewellcaptain
0,3,0,yanke drob30 come close game 9th yanke
0,3,0,yanke analyz impact masahiro tanaka springtrain daili brought yankeesondemand http l2gjbodnkm
0,3,0,yanke ballgam yanke win yank beat white sox inning
0,3,0,yanke congrat derek jeter start shortstop 14th final star game farewellcaptain http 5nhtjox 8230
0,3,0,yanke congratul ichiro leadoff base hit 8th hit 800 mlb career
0,3,0,yanke gardi goe yardi lead game second straight night yanke
0,3,0,yanke get field readi today game http lh4uzqxbei
0,3,0,yanke recap epic storybook end derek jeter close last game bronx walkoff http dl390sbteq http 8230
0,3,0,yanke rememb paus star game honor mariano rivera tbt http pqedosoglo
0,3,0,yanke see jacobyellsburi give yanke lead 10th solo home run
0,3,0,yanke show support fleetweeknyc troopthank could bofa communiti billboard time http 8230
0,3,0,yanke empirestatebldg shine light yanke pinstrip honor derek jeter farewellcaptain http 3fp2pg85mb
0,3,0,yanke time bounc bronx letsgoyanke walkoff http w5atfrslkk
0,3,0,yanke victori yanke outlast inning eduardo nunez hero yeah first place still resid bronx
0,3,0,yanke expect anyth short firework final homestand farewellcaptain http 5ntacrq43m
1,2,0,yanke may cri watch derek jeter gatorad http hmo9bxol0x http 0xdlxtoci8
0,3,0,yankeeswfan one scout said prado first team underr give yanke 2016 could slide need
3,0,1,yannapyt noth cut bitch 127908 127911
3,0,1,yanoozaj hope lvg homeless year whilst welbeck score arsenal fuck bitch
3,0,1,yansii black bitch like boy told get hair wet http csg4oopgki
2,1,1,yansii bitch went super saiyan walmart http xkf59tovck
3,0,1,yaremisxo 8220 donquixtot yaremisxo actual take back 128530 nigga loyal loyal fam 8221 nah negro nah
2,0,1,yaremisxo 8220 donquixtot yaremisxo yall got 8221 stfu negro
3,0,1,yaremisxo 8220 donquixtot need molli water chubbi asian bitch 8221
3,0,1,yaremisxo stop hoe love
3,0,1,yaremisxo hoe worth lose sleep
3,0,1,yatchakhannah aireekatk stop cri pussi
3,0,1,yennno nay hoe loyal duhh bitch hoe
3,0,1,yennno nay day bitch beef someth noth 128514 128514 128514 128514 128128 bitch ugli ass factor 8230
3,0,1,yeprealpost selena mother hoe http phsdhxjm6e
0,3,0,yepillpost dollar everi time die flappi bird http pj8qsbte2l
3,0,1,yes cam selfi game retard http hplo9jap9k
3,0,1,yokidaintmin alcohol liquid truth girl hoe drink natur hoe anyway
1,0,1,yoshortyma kill bitch hesit http uxepa9lvi5
3,0,1,yoliethejew know bitch post pic zeeti shower like jim carey ace ventura found 8230
3,0,1,youcanhaveh either gay straight talk bitch pleas 9996
3,0,1,youne jasmin hate ppl say hoe loyal suppos 128514
3,0,1,youngamari dizzi bitch 128530 128564
3,0,1,youngbuddhabruh westsidefle depend femal dawg usual hoe genuin women fuck 8230
2,1,1,youngcok 1stblocjeremiah 1stblock rodi hoe lmfao
0,2,0,youngcon1266 listen charli daniel speak truth amp enlist freedom armi http cxzfajqufv http 8230
3,0,1,youngdg that bitch bitch
3,0,1,younggizzl first thing look bitch feet
3,0,1,younggizzl bitch selfish want father day damn lol
2,0,1,youngmiddleer nigga killa niggaz hoe
3,0,1,youngmoneykem scottvohar matti kem nigga pop molli amp step bowl bitch come
2,1,1,youngrecklesss money hoe world spoil 128175 mybrotherskeep
2,0,1,yourfavpost teacher put group bunch retard http d5dphkwi2l
3,0,1,yourmajestyv got bitch nigga 128514 want
3,0,1,youss mayer 8220 saddybey fat bitch http izgkpcqio0 8221 128557 128514 128557 128557 128557
6,0,1,yrnreggi bitch 128529 128514 128514 http fcqfdki4zn
3,0,1,yungmigo 128557 128557 128557 128514 128514 shane imagin tryn hardest stop bitch frm slutin still comin unsuccess
3,0,1,yungmigo 128557 128557 128557 128514 128514 shane done went wit hoe frfr judg
3,0,1,yungmigo chynaakdav hoe cri swear fuckn still side nigga
3,0,1,yungmigo spit game hoe like cloth money bring power like bankrol shane
3,0,1,yungfree504 mannn let bosh hoe ass hit
3,0,1,yungpineappl bad wont hit girl pussi http hsrjqyxzj8
6,0,1,yungpineappl like lunch littl boy nah bitch look eat caus http 7cva8grvd
2,0,1,yungraje ladi listen nigga want settl young age bitch cri singl wife 8230
3,0,1,yungralphmaejor 8220 idoclyf worst movi think 8221 fan fuck trash netflix post shit look like porno
3,0,1,yungretweet versharki bitch
3,0,1,yungtweetgod awe hell nah sidehoenextdoor yungblasiann bad bitch come fuck http 6minu5000dei
3,0,1,yungtweetgod bitch give pussi whole communiti wont give nigga piec gum
3,0,1,yungugiy think fine mean want appeal eye heart bitch
3,0,1,yung mizzo got money need bitch
3,0,1,yung bootylord everybodi think get hoe think ima playa honest crib wonder bout mom make yellow whi 8230
3,0,1,yurug nigga day walk mile get pussi 128557
3,0,1,zannlxrd hate italian ppl say oliv garden isnt real italian food fuck grandma roast casserol bitch oliv garden 8230
3,0,1,zoepass niggaz buy niggaz buy start hoe shit
3,0,1,mega yung jay grab bitch lmao belt fendi
6,0,1,zach dorsey give three wish wish wish wish would bitch
0,3,0,zach dorsey trash worth
3,0,1,zag girl hold dick like wii control bitch nigga control
3,0,1,zaybillion alright bitch kayn http ibsffuqag4
3,0,1,zayzillaaa 8220 archielacomb zayzillaaa thompson era long bitch love 128527 8221 128514 128076
3,0,1,zednanreh inmyzoneee think wish came true hate ass bitch 128299 http so4copppu9 nahhhhh
0,3,0,zekejmil marcacaputo met peopl polit disrespect charli crist rudi giuliani
0,3,0,zekejmil bobschieff look forward sit presid obama 60th anniversari broadcast sunday 8212 8230
2,1,1,zephthegreat black girl ghetto
3,0,1,ziggybadass 128557 128557 128557 jbrownsugaa pretti sure futur boyfriend slidin anoth bitch dms patient
3,0,1,zitlalyl 8220 vic manzan0 dog gonna bitch magnet sure 128076 8221 9995
2,0,1,zitlalyl vic manzan0 haha doubt see bitch track field 128561 128561 soo mani 128514 128076
3,0,1,zitlalyl vic manzan0 like 128076 128079 pull track bitch 128514
1,2,0,zitlalyl okay chiquito 128514 ghetto anymor 128524
2,0,1,zitlalyl know mayb bitch like man tutu 128514 128514 128054
0,3,0,zonedmoan smh tiemyduragboo henni bkraised718 beer trash end stori
3,0,1,zubiaa 3o3 take one bitch
1,0,1,2000kz faggit bitch tri say hoe would bearfac bitch yusa fag
3,0,1,2000kz niggaz realli think niggaz bitch solid guarante nigga hav choosin wont tell
3,0,1,ad4 ghetto chick gotta smell like love spell cucumb shit bath amp bodi work
3,0,1,ashcrackk bitch bad island
2,0,1,boowhop trust soul trust nigha trust hoe
3,0,1,badunch bitch http 3x1nolv356
2,0,1,bayou bob 8220 white thunduh nobodi believ say virgin dewd wtf 8221 aint hoe
3,0,1,beautifulkeezi 8220 100046729 8220 beautifulkeezi 8220 maxnostalgia 100046729 need one 128530 8221 yesss caus 8221 bitch 8221 128514 128514
3,0,1,beautifulkeezi 8220 100046729 8220 beautifulkeezi 100046729 bitch 128514 128514 128514 128128 8221 man cute 128514 128514 128514 128128 8221 find date
3,0,1,beautifulkeezi 8220 100046729 8220 beautifulkeezi let sit ass 8221 leeluca 8221 bitch chris better gtf 128080
5,0,1,beautifulkeezi 8220 100046729 8220 beautifulkeezi lyssa toilet mouth ass 128064 128530 8221 wassup 8221 twatch hoe 128514 128514
6,0,1,beautifulkeezi 8220 100046729 beautifulkeezi lmfao bitch talk 128514 128514 8221 talk bubba voic 128514 128514 128514 128128
6,0,1,beautifulkeezi 8220 100046729 small ass pant 128514 8221 bitch 128514 128514 128514
3,0,1,beautifulkeezi 8220 100046729 side hoe 128514 128514 128514 128128 128128 128074 8221 omg 128514 128514 128514 128514 128184
3,0,1,beautifulkeezi 8220 sofpizzi hoe gonna stunt florida pussi 128586 128548 128548 8221 128514 128514 128514 128514 128514 128128 128080
4,0,1,beautifulkeezi hoe bang big got nerv think better bitch chill 128564
6,0,1,beautifulkeezi ion understand hoe drop yall nut bitch ass hear mous piss 8230
3,0,1,becool4 8220 lil swahh face make tell bitch http jvm10008togx 8221 make dat face much
2,0,1,blessedal stupid lil ass bitch fuckin chuuu
3,0,1,bmoremartyr pooh fuck wrong think wife hoe 128514 128080 128552 128516
2,0,1,breddiffer nigga fuck yah good eat pussi home bitch like shit happen 128553 128530
3,0,1,breddiffer bitch yeah want bitch
3,0,1,bucketsmcnasti steal hoe
3,0,1,bucketsmcnasti point jealous cuz dee hoe everybodi 128175 128175 128175 bucketsproverb
3,0,1,bucketsmcnasti bitch bore
3,0,1,bucketsmcnasti knew fuck bitch react
3,0,1,butterpecantan half bitch side hoe even know
3,0,1,cdiddi hate break news spam bro mojogreen1217 dyke tuck titti winter start call 8230
1,0,1,cashhhhhh delet pic realiz dike back ground dress like nigga wedg 128514 bitch 128128 http 8230
1,0,1,chickengeorg dead 128128 8220 takeme2china 128553 peagles14 fuckin pussi stank realli good friend 8230
3,0,1,cocakoula bitch got scare could take boy feenin dat 128533 128514 128514 8220 uce ina 128514 128557 128514 128557 128514 128557 128514 koula noooooooo https 8230
2,0,1,collegehumor one loyal girlfriend worth one hundr hoe
1,0,1,collegehumor fulli support sex marriag never stop call friend faggot
3,0,1,connerjay bitch merri month ish christma http 4jciu8vhzv
2,0,1,connorray fuck bitch cannot keep leg close
2,1,1,creamm victoria fina dont mind retard ass 128514
3,0,1,crzy4tay 8220 hedg brandon youv seen couch bed hoe 8221 128514 128514
3,0,1,derooo 8220 viridoesitt lose sweet 8221 lose hide lmfao viri tryna smoke hoe self
3,0,1,djphilip 9995 128214 mama told bitch feet dirti pussi dirti caus feet first thing hit water bath
9,0,1,dalvina 8220 iget stand messi hoe 8221 8419 8419 8419 8419 true stori
2,0,1,dingyyybritt wheeler kashhh lls lor bitch stay want fight made real mad talk shit
5,1,1,drettab hate sidelin hoe got much courag 128553 128514
3,0,1,ezzzylov hate salti bitch
3,0,1,ezzzylov bad bitch let get right away
2,0,1,fashi0nista amp sad caus nigga good girl amp wrong hard find good bitch forreal
3,0,1,fckyolifestyl slap bitch 128514 128514 128514
2,1,1,foreverfam vintag monro 8220 vineforthebyrd girlfriend like 128514 128557 128588 128175 https qm5xdxnqyn 8221 bitch want 128514 128514 128557 128557 128128 128128
3,0,1,freemax 128514 128514 128514 128557 skitdaddl wit shit hoe http bxslcshjhe
3,0,1,fvfx pussi alway fav iggi song like like song say pussi numer amount time
3,0,1,headsyoulos write poem hoe http jqpzfti14w
3,0,1,holysmok eat pussi got hair even sure realli know eat pussi
2,0,1,iammariahj 1017 sqquad man went 100 real quick hoe fuck nigga thought 128530
3,0,1,ibekev throw blunt bitch
3,0,1,istaylowkey bitch must stop http plnmhgu4yy
3,0,1,imoversea hoe sell pussi new ugg disqualifi
3,0,1,imtrillasfuk girl know bitch like boyfriend 128564 128080
3,0,1,imtrillasfuk pussi got bodi count dead 128128 pussi 128049 live 128514 128514
3,0,1,itsupwitpc gotta eat pussi good forget dick come next talk like brought dick 8230
2,0,1,jbsoprano young act hard bad grew trash broad jaetip
3,0,1,jame kirbi bigger hoop bigger hoe jerryspring classic truthhurt
3,0,1,jiovanni bitch play everybodi team
1,2,0,jocelynb hoe love pump fake bout live social network
3,0,1,johnfkennedi fuck bitch get elect teamjfk
3,0,1,johnfkennedi choos fuck bitch easi hard
2,1,1,johnfkennedi one man trash anoth man wife fact
3,0,1,kingcaillou shit like hoe head fuck want social media ass relationship http f7ptmbsslu
3,0,1,kjthegreat four brother show bitch lot nigga would kill would kill victor sweet one 8230
2,0,1,kjthegreat knew bitch colleg sold pussi favor
3,0,1,kingcorey 8220 skyerey 8220 ginasanabria hoe man need though 128564 8221 128557 128557 need pick mine back 128553 8221
3,0,1,kingdineroo lmao dis bitch dumb asl http o0rraj8vij
3,0,1,kristin nikol zzachbar swear ugli den bitch look like possum giraff mix breed isnt funni die 8230
3,0,1,llcoolj bitch fuck know
2,0,1,losoworld chiefkeef bitch ass nikka took flight frm kenosha
3,0,1,lastqueencyn nigga pussi like http ddjsb5itcd
3,0,1,lastqueen bri everybodi claim fvck bad bitch ugli bitch get pregnant 128118 128118 somebodi lien 128530 128530
2,0,1,lexc convinc bitch get pregnant purpos birth control amp plan pill effect 128533 128056 9749 65039
3,0,1,liftingprobz dollar everi time fuck bitch http 8ike4m29co
3,0,1,lilbaddie daughter think yall think worri hoe naaaaaaaa
3,0,1,lindseylov let tell bitch someth right quick http 2jcql8pflc
6,0,1,loveablepinki 8220 1000gramsbe hate dirti hous foul live bitch 8221 128514 128514 128514 lot
2,0,1,mcbaybeh1218 keep bitch leash
3,0,1,millz5 spotlightasiaa 128514 128514 128514 128514 128514 fab snap like http glkgtqig15 128514 128514 128514 konnnichiwa bitch
2,1,1,maniac mind tell bitch get name tat spine feel good hittin behind
3,0,1,mindateas fuck twerk bitch cook
3,0,1,mindateas wet pussi smell
2,0,1,missbr lord badskinwavyhair missbr sugarcod kiid thatguy hoe hoe finna sugar code
