,hate+offensive_count,non-hate_count,class,tweet
20161,3,0,1,thejokerxo 128064 127939 weed_cloudz sza freckl pussi
20162,3,0,1,thejudyann ain't hoe get trap houseee
20163,3,0,1,thelibraicon 128514 128514 128514 wenotsock 128557 128557 128557 intensedesir bow wow look like stress save hoe wear http t.co 8230
20164,3,0,1,therealquilli bitch fuck wit dead beat dad long cuttin check 128546
20165,3,0,1,thereal_emandm red_is_raw pussi lmao
20166,3,0,1,thereal_emandm settl pussi
20167,0,3,0,thereal_emandm yanke doodl farm. cotton farm
20168,3,0,1,therealelp cnn tonight word cracker...which offens probabl one spell fuck hack 8230
20169,3,0,1,therealiman price pussi toronto declin one henessey bottl quarter pounder combo larg fries.
20170,3,0,1,thesexiertwin make today bitch 128520
20171,3,0,1,thewayoftheid viola davi san wig still stuntin hoe classic beauti way. htgawm
20172,3,0,1,thewhite_gucci bitch blew high high drug
20173,3,0,1,theyloveblaq_ joselin sneak athea bitch dont like come like amp still sit ass onnat couch that 8230
20174,3,0,1,theyalltatifan 8220 beeguwop told unfollow bitch ain't wanna listen barbi http t.co sw3rkocw1c 8221 128079 128079 128079 128514
20175,1,2,0,theycallmenavi royaltyclubvp aswaad88 wors yet meet bird nice ras like someth look familiar lol 8230
20176,3,0,1,theyoungdread word babe bitch love hate need forget everyth nothing.
20177,3,0,1,thiizz_ amp fuck bitch
20178,2,1,1,thinksarcasm music tast goe ghetto black girl depress white girl.
20179,3,0,1,thirlrect fight bitch austin that gringo right ain't one mess white chocol drop
20180,3,0,1,thisdayinmet apr 29th 1997 waspoffici releas album kill.fuck.di taketheaddict mytorturedey wasp heavymet http 8230
20181,3,0,1,thotbucket kid wear huf sock sweat swag sweatshirt. i'm like leav pussi rest dude
20182,3,0,1,thoughtkendali dumb bitch ruin perfect good sweater http t.co lk8w8jjgli
20183,6,0,1,thtsher__ bitch mad tell i'll put 128176
20184,3,0,1,tianaroseee_ mari jane bitch
20185,2,1,1,tiaramescudi hate bitter bitch tri take away someon happiness.
20186,3,0,1,tiathegawd bitch tri wrong bitch amp even knowing..
20187,3,0,1,tic14tac guy like man fuck bitch 128563 deep insid miss bitch still love bitch amp want bitch 8230
20188,0,3,0,ticiaverv royal citi kushit king mero sudan near river nile.it seat ruler occupi egypt http 8230
20189,3,0,1,tictacsforsex girlfriend like bitch. talk bitch.
20190,3,0,1,tightgripp bitch said hope snow like hell summer 128563 actual fuck expect happen
20191,3,0,1,tigolbittiesxo bitch born pound sephora mac face that natur face
20192,3,0,1,timbvtcher old soul like young bitch.
20193,3,0,1,tinatbh broke bitch expens tast
20194,3,0,1,tinykiss low self esteem nigga walk around braggin bitch fuck someth prove ppl
20195,1,2,0,tishforprez pointi nail game birds.
20196,3,0,1,tishforprez eat pussi
20197,9,0,1,titaaar15 dumb bitch
20198,0,3,0,tj_curtin bird eye view today harvest14 activities. thank brentjff great camera work http t.co rgetr4tv4
20199,3,0,1,tmaeleen bitch blew high amp dese drugs...
20200,3,0,1,tmoney_presa bae sing ain't nun cut bitch much enthusiasm http t.co cn0vtrk8da
20201,2,1,1,tnicolle_rauzi alway bitch opposit sex we'r equal scandalous. larg sum. hypocrisi 8230
20202,1,2,0,toddknif full weakenednacho set except last song southern dark fest last month. who ape guitar https t.c 8230
20203,0,3,0,tokmetzi dreigdwergen haatsmurfen roze khmer hoe twitter een slagveld werd https t.co lhvkkkhqdf via decorrespond
20204,0,3,0,tolkienproverb fairi tale deni exist sorrow failure...
20205,3,0,1,tommy_kayyy aye littl bitch y'all nigga hirin 128514 128514 128514 https t.co f0ntmvcdio
20206,3,0,1,tommyjast hoe at... c'mon thru hatchi utica tdt rock dis biiaaaatch. tdthoe teamspad highgang
20207,0,3,0,tomtomorrow report aerosol virus turn ape intellig seem like kind day.
20208,0,3,0,tonymoor found chees cracker sandwich cabinet year expired. ate anyway. die tonight worst 8230
20209,0,3,0,tonyrobbin pier morgan charli sheen 8220 take cocain 8230 8221 charli sheen 8220 8217 take it. pay it. 8221 via ...
20210,3,0,1,toodope_bro nigga tell hoe he taken he real nigga
20211,3,0,1,toujoour could never kiss bitch follow someone. cup tea hoe look foolish
20212,0,3,0,townhallcom charli crist refus back race-bas attack gop http t.co zshn94ok9
20213,3,0,1,tr4pb0i pussi good amp forget pull http t.co 653te4suhr
20214,3,0,1,trackinblackkev michelledbeadl shut fuck dumb bitch
20215,0,3,0,tracksideonlin track sweep yellow.
20216,1,2,0,transtrenda okay okay but. tran bird
20217,3,0,1,trapfui hate text first type bitch
20218,3,0,1,trapgodcon squad bitch nigga ride907 terryak907 thomas_olmstead http t.co g3bok10pjz
20219,3,0,1,trapgrampa fuck bitch got bingo
20220,3,0,1,traphouseryan damn girl pussi talkin 128128 128557 128557 keel nigga
20221,3,0,1,traplord_ ridin round blowin loud fuck hoe crowd. 1takehov lil rees vers lil nigga str8 hip hop classic
20222,3,0,1,trapwithronni thot keep say nigga want pussi 128049 128530 ....well bitch wtf els broke non cook ass 8230
20223,3,0,1,trayn1gga smh 128514 wombraider773 8220 hofsportstalk yoo 128514 128514 http t.co 4sqz7tvp4v 8221 fuckin ego bust. pussi
20224,1,2,0,trayn1gga alabama overr last week shown mani chink armor gave hell
20225,2,1,1,trentlilweezi trash http t.co nx2tqimo2a
20226,3,0,1,treszthebest know smco71 bitch never gonna happi follow social site
20227,4,0,1,trevso_electr want hot bodi want bugatti better born wealth bitch.
20228,2,1,1,treyjohnican possum hoe
20229,3,0,1,treymcgruder233 22edham still nig
20230,0,3,0,trianglesoul wanna eat weed browni ask self realli wanna spend countless hour watch documentari sea 8230
20231,5,1,1,trillest_304 wish made hoe fax like show hoe fax date girl
20232,3,0,1,trillmnd bitch fuck nigga money know ain't buy shit. fuck broke nigga would give 8230
20233,3,0,1,trillycjuici i'm realli chill. talk everyon i'm far stuck bitch.
20234,6,0,1,tristabe use shit ain't shit bitch
20235,3,0,1,trix2343 zitlalyl vic_manzan0 he beaner nigga
20236,3,0,1,trrvvv bitch got birkin even car island.. let alon furnitur
20237,3,0,1,truudayyb where'd get beauti scar tough guy eat pussi scarfac
20238,3,0,1,trvpgxdx jen bitch daquan drop kid today keisha bitch got kid jen bitch swallow http 8230
20239,3,0,1,trvpunzil bitch
20240,3,0,1,trvvp_ hoe got chill http t.co lc5gsfovx
20241,3,0,1,tryna_be_fam like hoe sleep night
20242,0,3,0,tsgnew updat collegian dress yellow teletubbi face charg break-in theft chines food leftovers... http t.co 8230
20243,3,0,1,tuitillidi icepick punk bitch blood mosh pit
20244,1,2,0,tumblrfunniest throw away paperbal perfect trash http t.co 215e0h0ps9
20245,3,0,1,tupac_taughtmeh divamonroe2uho somebodi find bitch amp fuck her. ain't good dick fuck fat nigga. http 8230
20246,9,0,1,tupactopus bad bitch get free night weeni hut jrs
20247,3,0,1,tupactopus hoe jitterbug
20248,3,0,1,tupactopus need bad bitch know treat pokemon master right
20249,3,0,1,turk_jt12 bitch ain't loyal.
20250,3,0,1,twaimz never scream much like littl bitch fuck video game leav earth i-g-g-by
20251,2,1,1,twayne1010 charl manson fiance difficult time plan honeymoon. charli can't surf.
20252,3,0,1,twerkn4boba fuck say bitch kill http t.co 3eigzh6q13
20253,3,0,1,twincitytyson bitch hang salti spatoon tweetin can't find good guy
20254,2,1,1,tyler_yost guy best brownboy_u yojhan174 caitnicole3 alexiscarfield cici_phi love nig nog indyfam
20255,3,0,1,tylerfuck recent studi shown lil bitch
20256,3,0,1,tylergposey happi teen wolf here ianbohen get readi bitch slap berzerk http t.co zchbqxfa0g
20257,3,0,1,tyleroakley merri christma everyon unless fuck bitch liter go.
20258,1,2,0,tylerschuster88 much coke charli sheen enough kill two half men guess
20259,3,0,1,umadddt fixitjesus 128588 8220 myassholepop bitch nugget fill mcdonald http t.co qbdbmshjg7 8221
20260,3,0,1,umadddt claw ass coreystweetnass see bitch talkin shit twitter public... http t.co yyq2d6jujd
20261,3,0,1,ugiycuti one two three four mani nigger store
20262,3,0,1,uhfrocircus life nigger
20263,3,0,1,unanswerdvers bitch ever get ludacri way
20264,6,0,1,unanswerdvers bitch tri kill kendrick lamar vibe
20265,3,0,1,uncle_palacio 8220 sheeeratchet bitch ass nigga squar 128514 128514 http t.co uhkkkwsrdl 8221 caelang15
20266,2,1,1,uncledaddy69 weakenednacho california biggest retards. forget holi releas amaz ep.
20267,3,0,1,urbandictionari the2kgod nigger fulli grown niglet http t.co hjklnhdrwt http t.co x6y5xkkpmq
20268,6,0,1,urinnerdevil typic twitter hoe http t.co yje9lunwvp
20269,3,0,1,useemitch 4... mani nigger store knooooooow steal 128514 128514 128514
20270,0,3,0,usmnthistori usmnt day 2014 yank advanc groupofdeath despit 0-1 loss ger.
20271,3,0,1,vackra_lognn know pancak face bitch twitter. get tight everi time
20272,3,0,1,vanluvz1 bodi thought we'd get extra sleep brain decid wake hrs earlier. brain bitch.
20273,1,2,0,varepal charli rangel gop believ slaveri over http t.co i8nolg9m6o rangel flagrant tax evad racist
20274,3,0,1,veeveeveeveeve obama call press confer amp slit joe biden neck live show cracker mean busi 8230
20275,3,0,1,velweb thank one-a-day make vitamin size fuck twinkie. love give heimlich maneuv everi 8230
20276,3,0,1,verkannt__ none bitch judg love 128524 think would like way
20277,3,0,1,versacecum bitch like 9749 128056 still everybodi busi
20278,3,0,1,versacecum girl use halloween excus act like hoe get away smh
20279,3,0,1,versaceezi aint gonna text first cus pride bitch
20280,3,0,1,versaceezi date even gotta worri bout talk hoe cus ain't got
20281,3,0,1,versaceezi said 8220 want man pick sex 8221 bitch lucki pick gas price high hell
20282,3,0,1,versaceezi side hoe let 8217 make offici https t.co kfqy4oufgo
20283,3,0,1,verseunansw bitch frozen ever let
20284,3,0,1,verseunansw bitch frozen ever build snowman
20285,0,3,0,vexedment draya realli catch tan son look window like ikea monkey everybodi trick treati 8230
20286,3,0,1,vickstar_isabel kyleighhmarie 8220 tezcapon type bitch 128525 128525 128553 https t.co bz4ybovcfl 8221 lmao yass
20287,3,0,1,vickybeanmr girl talk hoe game strong
20288,3,0,1,vickybeanmr live world full unloy hoe amp ugli nigga ask hug
20289,3,0,1,vickybeanmr main bitch see side bitch public http t.co scmkp1nygu
20290,3,0,1,vincestapl news bitch cook me.
20291,0,3,0,vinehumor flappi bird take life. hear bird crash everi time someth goe wrong. https t.co kuldr4mabp
20292,9,0,1,vinnycrack bitch got itun term condit tattoo http t.co dhrvcnrr1h
20293,1,2,0,viper5816 sen. harri reid list thing republican block senat http t.co bjowvabwhi via townhallcom 8230
20294,0,3,0,virleehol cbinflux well sure heck know read. i'm read trash right almost everyth i'v heard web 8230
20295,3,0,1,vntonx suck duck thot lol look like autocorrect chang dick duck meant said bitch http t.co k9lv3mfx1m
20296,3,0,1,vodkapapixo weed_cloudz god drake trash thank
20297,3,0,1,vodkapapixo black girl never me. guess caus call hoe sell drug shoot nigga well.
20298,3,0,1,w1lliam_ whackko y'all boyz fri fuck dat pussi nigga blue doe
20299,3,0,1,walkerkpt prediction- obama leav democrat parti shambl 128563 gosh hope 128591 128079 128074 128170 128077 payback realli bitch
20300,2,1,1,walkinghashtag dumbcollegefun mean girl honest bitches. truth jacklynannn
20301,1,3,0,walshnyc world cup team jihadi root http t.co ecu754zhkk versharma vocativ http t.co 8z0b7ocmqp
20302,3,0,1,warningfragil everyon alway say girl realli bitchi no. boy fuck inconsider bitchi cunt actual disgu 8230
20303,0,3,0,washingtonpost china bird flu outbreak good sign bad sign bad sign http t.co v3n67gs5mw
20304,3,0,1,wastedsatan ane cunt
20305,3,0,1,waymoflydenu y'all hoe hurri singl mother
20306,3,0,1,wb_kaylaa fake bitch hey girl 128133 http t.co gdiiwrdgno
20307,0,3,0,wcvbkelleyt lot tweet media tonight elect night food record chees amp cracker 8230
20308,0,3,0,weakenednacho last thought bed 92 mock elect 3rd grade vote perot. mayb relat rea 8230
20309,3,0,1,wegomakeit pussi pussi pussi smell frum bout mile away 128564
20310,3,0,1,weirdstyl hoe lmfao
20311,3,0,1,whaddoyoumean mani bitch shadi
20312,3,0,1,whatupwxl vivalakash 128514 128514 128514 got dhem hoe
20313,3,0,1,whiskeyqueeen nigga ain't shit hoe dick
20314,0,3,0,whisperdispatch charli wear don't tread me flag pin everi dem show congress 2015 wear esqpol 8230
20315,1,2,0,whitbreezi get cold beer hand ain't mistakin can't hide redneck side
20316,3,0,1,whiteboytat shout girl wear holi cross leg got pussi that full sin
20317,6,0,1,whothatbe_la rais asia.... lil bitch could danc bruh 128514
20318,3,0,1,whodatth0 8220 aaadontplayi lmfao hick https t.co kna2u0d2o0 8221 lmfao
20319,3,0,1,willgoes_ham love bad bitch that fuckin problem 128527
20320,3,0,1,willyroast2 ratchet hoe wear flip flop curl turn black like soul slave walk
20321,3,0,1,willyroast2 girl pussi stank soloexmachina tweet stink willyroast2 suck thing faith bitch washin 8230
20322,0,3,0,wilw even shorter charli sheen move mel gibson.
20323,3,0,1,winksosa aintshitsweet__ rakwon_ogod nigga mess wrong bitch 128557 128514 https t.co 5mnxkvayot 128557 128557 128557 128557 128514 128514 128557 128557 128514 128514 128514 128514 128514 128514 128514 th_real_esco
20324,3,0,1,wintervphillip steal bitch
20325,3,0,1,wisdom_spew stupid redneck anim husbandri mean get hitch blue tick hound misty.
20326,3,0,1,wishfull big booti bitch with... stagbechillin ass idoclyf tit
20327,2,1,1,wittybigtwitti use word cunt loos
20328,3,0,1,wizkhalifa current take bitch brain creativ wierdness.
20329,0,3,0,wizkhalifa east coast there color hair everywhere. must sweetest wave ever.
20330,3,0,1,wizkhalifa respect man vision gang bitch follow it.
20331,3,0,1,wizkhalifa share feel iss hoe shit keep yourself.
20332,3,0,1,wizkhalifa woke sleazy. bout make day bitch
20333,0,3,0,wleerpcv chines social media feed total hysteria onset bird flu amp recent dead pig river shang ...
20334,3,0,1,wojtata noneshallpass97 fuck fuck skank ass cunt
20335,3,0,1,wojtata huntley high school retard high school ever.
20336,3,0,1,woodpusha_ bitch tri give dick hickey
20337,3,0,1,woohdakidd_74 8220 shane_a1 wrong laughin dem nicca 1st cryin interrog room 8221 hell noooo 128514 128514 128514 pussi ass 8230
20338,3,0,1,woohdakidd_74 8220 shane_a1 use buy tee wear dem bitch time 8221 lame ass lol
20339,3,0,1,woohdakidd_74 8220 shane_a1 i'm steadi hearin bout suppos tuff street nicca gettin fuccd dey ass smh gay boy 8221 128561 128561 smh sad 8230
20340,3,0,1,woohdakidd_74 shane_a1 128514 128514 128514 ain't een kno bitch
20341,6,0,1,woridstarcomedi stress someon realiz got hoe 128514 128557 128175 https t.co pfmrduhoxb
20342,6,0,1,worley_7 enough mind fuck pass fuck nacho cunt.
20343,3,0,1,worst_b_ehavior give head lame bitch he probabl cheat bitch suck shit 8230
20344,2,1,1,wrongmusicvin hoe aint loyal http t.co prxcflet2w
20345,3,0,1,wrongwaybennett southern know differ redneck white trash.
20346,0,3,0,wtfdawkin let yanke
20347,3,0,1,wtfuxupjessi hoe cool unclaim kept low peopl call is. hoe.
20348,0,3,0,wvjoe911 gov rick scott refus debat charli crist small fan http t.co hkmfpnruku
20349,0,3,0,wwwobert_ new avi thank oreo
20350,3,0,1,x2pac_thuglord whatever. matter mani time kid fuck never becom pussy. promis that.
20351,6,0,1,xbrandi_ real bitch suck dick
20352,3,0,1,xcaramel_jonesx say friend everyon know babi well bitch. life.
20353,5,1,1,xdsmooth shoutout niggah 1bookieg follow
20354,3,0,1,xdsmooth 1bookieg rememb one bitch ass ate last week
20355,3,0,1,xdsmooth izthat_xp 1bookieg lmao niggah twitter kenosha bitch can't train like florida bitch
20356,3,0,1,xdsmooth mixxed_breedxo 1bookieg niggah trip everybodi
20357,3,0,1,xdsmooth damn niggah side bitch got make sandwich 128514 128514 128514
20358,3,0,1,xdsmooth free niggah 1bookieg
20359,6,0,1,xdsmooth ask 1bookieg what definit preppi white girl niggah said starbuck
20360,6,0,1,xdsmooth took job bitch 1bookieg
20361,6,0,1,xdsmooth nooo left paper basement niggah get cake -.-
20362,3,0,1,xdsmooth way niggah flinch movi priceless 1bookieg
20363,6,0,1,xdsmooth niggah said lip dri ass hell lmao 128514 128514 128514 128514
20364,3,0,1,xgingeraveng cunt said ppl use foul languag lack intelligence... bitch let introduc 8230
20365,3,0,1,xm_3time yung nation- riot still bump hoe
20366,9,0,1,xnikiaaa_ 1stblocjeremiah damn hous arrest amp yup tht bitch like 128080 128131 128527
20367,6,0,1,xpoppinwhe 8220 1stblocjeremiah y'all bitch corni lol 8221
20368,9,0,1,xpoppinwhe lol thirst real dis bitch 128514
20369,3,0,1,xsalute_baddazz well got conform bodi count five high hoe 128514 128514 128514
20370,6,0,1,xtaygottii 8220 __dattootiegurl taefrmutw xtaygottii iont like yall alway talking. even tryna funni thou rns 8221 128514 128514 128514 128514 bitch 8230
20371,3,0,1,xthemaddhatt twins. polierburrr get pussi ate r0seaddam 128298 http t.co wwsinej 8230
20372,3,0,1,xxxraiderch1cka know dumb bitch like http t.co dq9ykqfv
20373,3,0,1,x_jimbo multi till die bitch believ that...
20374,0,3,0,xenakix2243 feel crisp fall wind spin around watch color leav fall like rainbow color raindrop slowli 8230
20375,3,0,1,xfleezus cant turn hoe housewife.
